,S1,S2,S3,S4,S5,S6,S7,S8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8
96,93.55921382,79.79222329,96.18534403,77.11603538,100.6819239,94.66399058,75.52195284,98.52674573,106.7979685,105.1138969,106.1512779,105.1969345,103.065968,108.3300901,101.860956,106.4255064,54.61461306,36.64889493,39.63319133,49.013744,46.56553344,42.27331091,39.47445526,41.61391517
97,92.14606335,80.40240265,93.65959944,77.9958166,99.07238478,92.85378119,76.52676358,97.20014348,106.6870769,105.0844776,106.4017391,105.1639477,103.03424,108.3540656,101.852581,106.5196324,53.66912247,35.31443104,38.08578784,47.48355499,45.02858212,40.82906963,38.28624141,39.93351923
98,91.15742984,78.97904783,92.66175955,76.2955337,98.57271442,91.32725772,74.80410416,96.30673821,106.4090188,104.1201684,106.3763231,103.8600787,101.4760018,108.0549985,100.7067211,106.2484222,56.03797453,38.36597394,39.70198156,48.72636553,46.69957205,42.55458414,41.04854171,41.70222333
99,91.74045049,77.85038571,90.76059492,74.98337062,99.5888015,89.23298705,73.50903087,96.81162121,107.9890505,105.3095351,108.0640194,105.5646212,104.1853585,110.2563842,102.3403664,108.6985065,53.9135519,35.22108623,37.43038713,46.6280259,44.27203982,40.33917326,38.4145455,39.21686627
100,89.90221378,77.1523646,87.9430255,74.17264496,97.9269362,86.34342799,72.66709822,95.10071434,108.189773,105.3178736,108.4239335,105.4447835,104.255124,110.6921027,102.1295105,109.0462244,53.95882255,35.50072932,38.2199287,47.51639034,45.15094215,41.05632997,38.58429967,40.07619107
101,88.95792232,75.20524716,86.47288121,71.71252493,97.44956205,84.35972443,70.27566858,94.30650535,108.0826634,105.272849,108.4706199,105.1694963,103.9239064,110.6017134,101.8733248,108.848463,53.60989736,35.68264249,38.46592186,47.57566326,45.42005006,41.28450906,38.54309104,40.34226486
102,94.03381821,76.98088023,89.53785865,74.28144667,101.992645,88.52052863,72.90392846,98.84659102,107.1243265,104.6313216,107.6599123,104.1670904,102.3119072,109.5608369,100.8494084,107.542436,53.71085971,36.06089331,38.82044334,47.85241345,45.80498996,41.59967139,38.824946,40.70404149
103,89.29220012,73.7233923,86.76926572,70.40160187,98.14385305,84.89159136,69.29089496,94.83693397,107.1931208,104.2593763,107.8527223,103.6678355,101.7230751,109.4137186,100.3997206,107.4102895,54.52935657,37.71425388,41.18161557,50.08913018,48.40314494,43.71743215,40.14813112,43.17274825
104,91.47777745,74.9627567,89.62183952,72.03681743,100.1556919,88.26311989,70.7903981,96.90556575,106.4319941,103.9462952,107.1334981,102.9067765,100.6533875,108.313891,99.84728663,106.153485,54.23654237,36.68174605,39.67268297,48.9105837,46.91391549,42.47637243,39.49903605,41.71354502
105,94.05116872,76.72092343,92.74334611,74.20783524,102.6475876,92.04244831,72.73882675,99.46994346,106.4695854,103.8481942,107.0380828,102.8359908,100.8104105,108.2685946,99.75617077,106.0847106,53.86865704,36.35245354,39.38997088,48.71810318,46.66829593,42.26861712,39.20871229,41.47460338
106,97.66800164,79.52360206,94.23591601,77.95301105,105.8934719,94.94835631,75.98145907,102.8016152,106.8974117,104.0992955,107.3504271,103.2586892,101.661835,108.616193,100.1033059,106.6101792,54.53780626,37.37364254,40.72087166,50.06259953,48.17772001,43.56837446,40.00883844,43.06392094
107,96.63645485,77.66974788,92.0573774,75.55723138,105.2438956,91.99652904,73.88762545,102.0520418,107.3535062,104.3964056,107.8105298,103.7853502,102.4728617,109.0239986,100.5116384,107.2393261,53.08860959,34.82385721,37.59749037,47.1097855,44.6833728,40.71597653,38.0397749,39.54451221
108,93.69693502,75.66333438,91.51828273,73.02947872,102.6635808,90.7756513,71.6390349,99.47768601,108.2334038,105.3394341,108.761161,105.0512943,104.1793187,109.9143028,101.6293319,108.2947314,52.59480819,34.41782147,37.29940677,46.89606175,44.39764554,40.49977661,37.60879972,39.27052437
109,98.84429332,77.9762668,92.04677339,76.25024504,107.1819255,92.58329059,74.56433037,104.0251733,108.5801477,104.7767178,108.935938,104.6326411,103.8600682,110.0631377,101.0262385,108.5486832,53.1351799,35.45482056,37.97194517,47.49870246,45.33651142,41.18320351,38.42008435,40.16218508
110,93.77221629,74.14569373,86.41885819,70.98451045,103.0236084,85.57144188,69.88676194,99.87752525,108.8695632,105.3234128,109.0097429,105.5655983,105.101974,110.1972746,101.7499104,108.8632936,53.40959016,36.1856774,38.60962723,48.05575345,46.19387637,41.75831928,38.95752789,40.95080604
111,87.70296584,70.28731793,84.07952799,65.66309467,97.78650273,81.25566355,64.85164803,94.58897872,109.0979763,104.9538374,109.0151469,105.287453,104.9389154,110.4266516,101.3628821,109.0818523,53.35004245,35.79631015,38.45112287,48.05790597,45.95405344,41.62545497,38.73013689,40.7686709
112,93.12562802,74.4010322,85.75593059,71.21817737,102.1232508,84.70950863,70.32820717,99.40540534,108.4267033,104.8607643,108.4672107,104.7542557,104.2573984,109.7524322,101.0286786,108.3005882,52.81664686,35.86453463,39.20628523,48.76450248,46.91629845,42.30073397,38.60490937,41.69096486
113,101.5544779,77.8067433,90.19086394,76.4291538,109.0880467,90.61540712,75.41037093,107.0784418,108.3442606,104.7628997,108.3598952,104.4574767,104.1061459,109.7502652,100.7757074,108.2024235,52.07890923,34.50576529,38.99273791,48.98130772,46.3033599,42.02846625,37.60217533,41.33685337
114,99.13068886,76.05470531,86.8180351,73.9391262,107.3910109,86.47245998,72.71452267,105.2528497,109.0137541,104.9586396,108.7794141,104.8632318,104.9889592,110.4269405,100.9496807,108.9706999,51.29896299,34.04571321,38.67625283,48.55611425,46.05827115,41.78639266,37.06837124,40.98942272
115,110.1586006,81.29356569,91.93582923,81.72889899,116.4180767,93.33595609,80.16804371,115.0762833,108.7274328,105.1447064,108.5118197,104.9175013,105.2598185,110.0594817,101.1303646,108.592926,49.89733458,31.90796653,36.21092208,45.93289285,43.03930985,39.39922864,35.34551822,38.14309786
116,118.5194868,85.07661958,99.08141809,87.48157511,123.1833934,101.8655461,85.59771408,122.2505732,109.0519441,105.3838122,108.6117938,105.2172719,106.0073271,110.3609583,101.4562599,108.9635644,50.52346662,33.1382275,37.34685323,47.09453112,44.70520841,40.67958881,36.25574791,39.53030828
117,123.807008,87.75673578,100.0748283,91.68438272,127.4197159,104.1982936,89.37318867,126.6513988,108.1582413,105.2002059,107.9039016,104.4408421,105.0763324,109.3923886,101.0571381,107.8958231,50.32876006,33.21341413,37.5444125,47.20391204,44.99614215,40.92368625,36.22357409,39.73786707
118,125.159032,87.7502394,101.3283929,92.19332926,128.5506037,105.75348,89.66733208,127.7198413,107.3151812,104.7670183,107.3199537,103.5099707,103.7853523,108.4012167,100.3590506,106.895911,50.72486474,34.89113865,39.19005112,48.60023539,47.4064459,42.73672853,37.3198028,41.61475423
119,129.0234508,88.96760064,104.2199686,94.14582358,131.7766014,109.0750672,91.38938729,130.9880935,106.7617547,105.3459359,106.8974713,103.8572574,104.1026594,107.7665289,100.8129315,106.1666414,49.19191875,32.17976737,36.68617792,46.18561031,44.07629848,40.12887254,35.17599887,38.78169509
120,125.8717317,86.76961838,103.5949865,91.22276161,128.7914266,107.6616521,88.70240286,127.9114785,106.8668743,105.790278,107.1162223,104.3318033,104.7602098,107.8935858,101.3394715,106.2528272,50.01885842,33.12861547,37.36984624,46.92452278,44.99676292,40.85409625,36.06352972,39.60688327
121,135.5363364,91.20863297,107.3447656,98.59166221,136.9386053,113.2593984,95.2570776,136.0464261,105.8595691,105.5264248,106.606105,103.372721,103.4482172,106.9121631,100.6787858,105.1278878,50.47227195,34.23940991,37.05403756,46.26398225,44.99375355,40.78177893,36.8798849,39.37133964
122,147.0389262,95.84801965,111.8194755,105.602182,147.1107875,119.3370305,101.6260918,146.0801811,105.0088974,105.3831647,106.2317282,102.6505773,102.3078019,105.9968883,100.2686538,104.1930548,50.58496475,34.29969745,37.00336299,46.23284683,44.95573542,40.74790194,36.94876554,39.31371585
123,155.152463,99.175629,117.5434913,111.3881095,153.7149848,126.6447738,106.8187292,153.124374,104.3288485,104.8257849,105.8336404,101.6737055,101.1119296,105.2299234,99.52551252,103.366584,51.31420696,36.40351469,39.11624798,48.60630636,47.97746971,43.15785908,38.58547099,41.90258438
124,151.1364499,96.03234969,113.6238428,106.7615216,150.5093544,121.4246737,102.4092845,149.2135116,104.691865,104.9008992,106.0248276,101.7387946,101.4100184,105.3858809,99.63054754,103.5848114,51.71851101,37.43294174,41.13253173,50.97307038,50.54812345,45.23654057,39.39879647,44.26135135
125,138.15985,90.37222938,110.0598313,97.57086801,139.7036677,115.4692832,93.65664928,137.30059,105.3020472,105.8009315,106.4024363,102.7571609,102.9545797,105.8176887,100.6445793,104.0095126,51.43220505,37.96332678,42.92908049,53.04065801,52.88185605,47.13223438,39.76039129,46.42938525
126,139.0562164,90.88117372,108.9611524,98.32124038,140.4127066,114.2430708,94.20216218,138.1590258,104.16815,104.880723,105.639082,101.2060949,101.0276036,104.5544997,99.41368804,102.6339285,51.22878732,36.93443742,41.63272314,51.49996792,51.04594121,45.66615484,38.99943077,44.76495601
127,139.3063373,91.04516737,107.4688883,98.73971225,140.5725543,112.5724305,94.53025115,138.4494125,103.3495454,104.2110538,105.0491158,99.94945666,99.45736689,103.6798815,98.36947448,101.5929571,50.53776157,37.63734639,43.22603707,53.28562442,53.4277625,47.62061437,39.40676801,46.86121822
128,125.5118235,86.41112358,104.1486078,91.3337871,128.6091392,107.5768778,87.92589693,125.6271074,104.5616606,105.0411939,105.6577624,101.4576537,101.6698297,104.6887406,99.56992199,102.4447147,51.22621595,37.20819397,41.49252056,51.29025697,51.16711223,45.72533853,39.26934899,44.6869796
129,143.1242054,95.31375482,114.4421907,105.0615377,143.0655385,120.5517572,100.3358087,142.6341049,104.5203328,105.4197616,105.6060586,101.8481593,102.238361,104.4762806,100.0118494,102.2428406,51.25866771,38.23707008,42.06441212,51.84210264,52.33252117,46.62191245,40.1063133,45.61537785
130,132.9943292,89.80810417,108.1937325,97.11718877,134.4026889,112.7072856,93.16769369,133.0269298,106.2728639,106.4625802,106.8843493,103.6613273,104.7155622,105.924328,101.4107203,103.6473726,50.05841615,35.51755532,40.50400161,50.14210366,49.88793184,44.48150921,37.82680661,43.32978857
131,148.4359491,97.61256075,118.3524481,108.3581532,146.469047,125.5788187,103.0742972,147.6106326,106.2725731,106.1836205,106.9991972,103.0901459,104.018634,105.832844,101.0654088,103.7231312,50.13845199,35.79243219,40.82533713,50.55909151,50.32922738,44.82327619,38.08512066,43.78445986
132,155.8640913,99.79047013,122.4323443,111.4853865,152.4356168,130.5535352,105.9248601,154.2468958,106.9966294,106.9568787,107.519914,104.1324433,105.3727571,106.5053997,102.0191493,104.2901773,50.05159312,36.45278097,41.16460443,50.98671056,50.9746804,45.39227632,38.59806673,44.45248678
133,143.1963327,92.81753346,115.6289587,102.0861039,143.2695931,121.8084072,97.45582947,142.6346397,107.5043021,107.3871345,107.9091951,104.6819489,106.0255726,106.909916,102.5828006,104.6717555,50.68240717,37.57495959,42.41445064,52.57561795,52.58461924,46.7880862,39.62914807,46.14702798
134,139.7273073,93.03765513,115.4575054,102.2981661,140.31491,121.6187313,97.58221122,139.5153528,107.1768785,107.0480509,107.5581826,104.2782737,105.4898222,106.5896264,102.3008594,104.3669601,51.35231048,39.32595865,44.37621779,54.95856774,55.173567,49.04570572,41.22575077,48.86288018
135,140.8738936,92.3829376,114.9967125,101.5387286,141.1465633,121.3166067,97.10606322,140.2688319,107.4881211,107.0048692,107.879466,104.1917277,105.290433,106.8429289,102.2258518,104.7767682,51.35304714,38.9468478,44.21370504,54.88634279,54.84567476,48.69674489,40.90597614,48.50395299
136,129.6434782,85.6632165,110.509187,93.11738,132.7672468,115.3220449,89.49648459,129.4038442,108.1984568,107.5093713,108.3784242,104.9330277,106.2208857,107.5323097,102.7970232,105.4820399,50.94423294,38.56618821,43.42482205,53.93172747,53.87723162,47.88955193,40.50276078,47.56406666
137,125.1260855,84.19852547,108.3883828,91.28173867,128.9562524,112.9134813,87.83171852,125.381797,108.4426886,107.8429417,108.3675757,105.5148874,107.002071,107.8240243,103.0553706,105.7323507,50.83452421,38.13194453,43.11436091,53.7249135,53.38425341,47.41988459,40.11443752,47.09615084
138,151.3876579,99.3499485,120.3223459,108.9902849,149.4191536,129.3335565,105.0897421,150.2058008,107.0868401,106.9281641,107.6640102,103.399508,104.194124,106.5547718,101.5189871,104.8586226,51.14170179,38.36356321,42.9662282,53.58422305,53.22594806,47.25226582,40.36299362,46.93669217
139,130.4285156,87.97114239,110.6858161,94.93444022,133.8776406,115.9148875,91.90615106,129.5456829,106.9868814,106.968881,107.6995862,103.2149119,104.0203824,106.5158523,101.5084789,104.8698884,50.71912553,37.65659819,42.43143068,53.03166405,52.53715111,46.64626515,39.71535639,46.18895497
140,120.2283621,82.86019617,105.3560061,88.59353434,125.69774,109.1426759,86.16080956,119.8342809,108.3538994,107.7781111,108.4678724,104.8736237,106.5659517,107.7891357,102.71251,105.9286835,49.97954752,36.43769394,42.53516911,53.31949167,52.50525167,46.62591366,38.56936839,46.10764608
141,116.3608359,80.33928749,103.4914306,85.53195431,122.5772973,106.9524419,83.60472541,116.056075,108.5801529,108.1508074,108.6362094,105.3004493,107.3517491,107.9828021,103.219957,106.2075514,49.54154066,34.37434907,40.44379683,51.21357437,49.57557191,44.26193005,36.82474212,43.15151635
142,106.5652814,72.92296821,96.10976763,77.18361983,115.1773517,98.26853167,76.10213934,105.6258359,108.8604818,108.8183938,108.5996654,106.1377028,108.6440713,108.142377,104.0625942,106.2702819,50.02431125,35.7980484,40.45271963,50.92279779,49.89415881,44.53861118,38.10981213,43.47539454
143,104.6355594,72.40148877,94.68147459,76.37048793,113.9563818,96.64777946,75.42487666,103.5729972,108.9651931,108.7681397,108.4505866,106.3981193,109.230186,108.1269795,104.1648277,106.1900346,50.19388938,36.19549115,40.76265089,51.19875797,50.35803748,44.89131458,38.48094174,43.89735723
144,101.4372613,69.64534147,92.33041547,73.00745584,111.3745716,94.07485742,72.70462114,100.4583421,108.6181616,108.9211955,108.0940524,106.3970553,109.1922306,107.7409085,104.1651986,105.9058658,49.25866402,33.78241339,38.27949705,48.47283444,47.05399448,42.1887026,36.4402023,40.47957574
145,106.2929196,72.51502291,95.57066018,76.27293665,115.189517,98.22366723,75.56726424,105.1912726,108.2983828,107.7772395,107.9442017,105.0191839,107.4129721,107.5026266,102.7886371,105.8496163,48.78064679,33.13771483,37.9302499,48.11811462,46.66716848,41.7944802,35.85328042,40.00568698
146,106.5884274,72.03950688,96.68353784,75.69736617,115.7223983,99.45142776,75.04248909,105.1905709,108.4067924,107.5203115,108.067779,104.979435,107.3633851,107.6812318,102.6221835,106.0544189,48.49446763,32.72438759,37.0276148,46.98992925,45.56681087,40.96524241,35.45724284,38.94775269
147,101.6096783,68.24989032,92.76971368,71.44081995,111.4836574,94.96754592,71.3105655,100.1009461,109.4424405,108.6198288,108.6547097,107.1269084,110.2737088,108.8918649,104.2761189,106.7806019,48.23798087,32.50075736,37.37513232,47.42042502,45.99341365,41.37176042,35.20029573,39.30919571
148,102.7076871,67.83367982,96.63161909,70.93102208,112.4878679,99.30742167,70.85266221,101.1304321,110.0306778,108.9165831,109.0225885,107.8126618,111.1092012,109.4502205,104.7856763,107.2740701,47.73914649,31.65786316,36.73723403,46.66273212,45.15003281,40.710202,34.39769631,38.3563972
149,105.8227275,69.44545739,99.41775534,72.77513478,115.1392468,102.8930951,72.4101164,104.3863515,109.4227096,108.7220067,108.5970449,107.368564,110.1677597,108.7702664,104.4243629,106.7439791,47.23130945,31.0276312,37.53086976,47.65580412,46.03617726,41.40276758,33.7747086,39.07014069
150,103.0335613,68.62579033,98.39612691,71.97500423,112.6375494,101.7504605,71.70549331,102.1497108,108.1657581,108.4723654,107.6345297,106.583321,108.8149268,107.556858,103.9462352,105.6989757,47.24154064,31.58849608,38.40944733,48.68451051,47.22363609,42.33559087,34.21740462,40.43964238
151,101.1007372,68.06470385,95.50000745,71.42688162,111.0798343,98.45607318,71.19107615,100.4746988,109.1443824,108.4887508,108.3427747,106.9878281,109.3382698,108.5777445,104.0232307,106.5566306,47.19523302,31.38723549,37.8915536,47.98175783,46.54935483,41.83705474,34.0677716,39.76017705
152,111.5669689,72.74274278,98.32466291,76.75111611,120.0149165,102.2656354,75.3864876,109.6715325,108.8683143,108.1181472,108.2936743,106.3927697,108.4350406,108.3899673,103.5330961,106.3434825,46.94781952,30.29569641,36.34537538,46.13538906,44.53876637,40.27424511,33.13649231,37.50597589
153,111.0028394,71.64360975,96.77876564,75.42989089,119.7464127,100.2427719,74.3887588,108.8293523,109.5400961,108.5051734,108.6125872,107.1084639,109.4160948,109.0416383,103.9772281,106.8485069,46.62684996,29.98506548,36.38526159,46.17137892,44.55235209,40.32907366,32.86884498,37.52088137
154,111.9365797,72.23039457,99.10216832,76.19007853,120.3280785,103.0892371,74.80334813,109.8259629,109.4488888,108.4479902,108.5296565,107.0577556,109.16245,109.055221,103.8903049,106.7400344,47.17869708,30.26011805,35.7647008,45.39087733,43.80659839,39.80357264,33.20036941,36.83345899
155,107.7166162,69.63378606,94.4850624,73.09503011,116.5972235,97.80156314,72.39645918,105.8575614,109.5018424,108.5065955,108.3403959,107.3539148,109.3042411,109.1991801,104.0413637,106.6193161,47.78904452,30.6653683,35.87631408,45.55863634,43.94020617,39.94000816,33.60642409,36.95190046
